Index,NumStates, TimeTaken(ms),EquivalenceQueries, MembershipQueries
4314,202,83,13,213367
4315,137,109,20,268906
4316,207,145,20,355596
4317,98,89,22,212688
4318,102,32,11,83407
4319,69,19,8,53973
4320,41,10,6,26996
4321,134,69,14,175989
4322,62,24,10,65747
4323,167,72,15,179898
4324,109,41,15,108408
4325,64,22,9,58748
4326,41,21,14,58820
4327,218,118,16,295690
4328,76,68,12,168082
4329,95,34,10,88336
4330,111,40,13,106488
4331,244,188,21,451789
4332,167,97,15,251340
4333,63,13,10,37038
4334,68,26,11,75197
4335,197,111,16,285112
4336,56,28,10,72007
4337,204,74,14,185565
4338,214,167,20,412000
4339,70,26,12,68137
4340,26,7,8,21016
4341,146,61,11,158993
4342,237,257,23,602545
4343,1,0,1,65
4344,207,91,13,231853
4345,7,0,4,2114
4346,105,42,11,113970
4347,62,17,8,47673
4348,201,111,13,262416
4349,72,28,12,74626
4350,32,7,8,19608
4351,55,24,14,65076
4352,106,29,12,79226
4353,71,19,10,51148
4354,15,3,6,9161
4355,137,131,23,328011
4356,106,66,18,162691
4357,143,169,24,415205
4358,79,34,14,87311
4359,139,185,26,429695
4360,203,124,16,295205
4361,219,104,15,257269
4362,43,26,13,70827
4363,26,9,9,22891
4364,222,192,19,460037
4365,106,81,15,203100
4366,22,8,10,23700
4367,194,93,13,237043
4368,18,3,6,9654
4369,1,0,1,65
4370,232,139,20,338024
4371,134,85,15,216472
4372,154,237,29,522737
4373,140,57,13,142821
4374,98,126,21,290817
4375,228,439,27,983246
4376,61,22,14,60691
4377,173,78,13,199809
4378,71,77,17,182807
4379,176,70,12,166895
4380,164,70,14,171412
4381,72,34,12,93249
4382,55,21,11,57623
4383,26,5,9,14905
4384,41,9,8,26687
4385,220,375,26,842827
4386,211,105,14,266885
4387,133,110,19,274690
4388,46,15,8,41487
4389,117,62,14,159862
4390,41,8,10,22414
4391,165,59,11,154266
4392,175,51,12,127838
4393,203,82,13,208407
4394,167,84,16,212732
4395,141,51,15,133902
4396,175,240,28,548666
4397,152,80,18,212042
4398,202,105,16,266989
4399,120,47,12,121967
4400,150,185,25,461493
4401,82,34,14,88929
4402,44,15,12,40982
4403,239,178,22,433300
4404,87,39,12,105379
4405,160,55,11,139713
4406,8,1,4,2284
4407,21,5,10,14684
4408,239,102,15,260111
4409,53,16,9,42317
4410,84,21,10,55459
4411,226,107,13,255342
4412,1,0,1,65
4413,123,35,12,91423
4414,53,15,9,45001
4415,141,44,11,112533
4416,117,43,12,117028
4417,94,28,8,73459
4418,77,89,14,207395
4419,48,10,12,30456
4420,98,36,9,96374
4421,58,28,13,77066
4422,219,120,17,293106
4423,109,114,20,284964
4424,109,86,18,216873
4425,179,83,13,206447
4426,204,104,14,263002
4427,37,7,7,19638
4428,1,0,1,65
4429,80,26,11,70452
4430,70,47,17,116514
4431,74,19,8,53181
4432,38,11,10,29003
4433,175,79,13,198150
4434,166,117,21,284691
4435,104,42,12,110374
4436,1,0,1,65
4437,101,36,10,99094
4438,76,20,11,58152
4439,76,20,12,56412
4440,200,191,21,458027
4441,158,97,16,237556
4442,143,45,12,116683
4443,15,1,4,5074
4444,197,116,16,289461
4445,234,328,24,763240
4446,207,92,17,237193
4447,209,236,27,554942
4448,195,79,13,199478
4449,88,29,10,80658
4450,156,91,21,225263
4451,161,97,18,240772
4452,12,2,6,5967
4453,21,5,8,14278
4454,235,484,21,1063839
4455,126,47,13,123325
4456,55,37,13,100104
4457,67,56,17,143767
4458,20,4,8,13226
4459,233,586,44,1276190
4460,197,66,9,168464
4461,174,98,17,255704
4462,104,34,10,93011
4463,33,6,6,19515
4464,84,25,9,66850
4465,220,143,18,351149
4466,238,148,19,359768
4467,130,89,16,236186
4468,60,17,10,46140
4469,139,101,20,259525
4470,88,29,12,73460
4471,11,1,5,5489
4472,162,60,14,154069
4473,38,9,9,26545
4474,56,16,10,43582
4475,30,10,8,27153
4476,113,55,15,147664
4477,76,40,12,104316
4478,209,105,16,246607
4479,161,147,20,360178
4480,60,23,13,60682
4481,149,74,15,181737
4482,103,64,18,166161
4483,13,2,6,7067
4484,48,17,11,45282
4485,227,332,31,776839
4486,77,63,16,154099
4487,185,55,11,140602
4488,127,55,13,142435
4489,50,12,9,35429
4490,193,127,20,307893
4491,73,78,17,184811
4492,16,5,5,13013
4493,28,10,7,30152
4494,204,202,25,476881
4495,132,78,16,199687
4496,222,435,36,940301
4497,49,15,10,42216
4498,39,9,8,27037
4499,214,90,16,228180
4500,179,66,14,170426
4501,59,29,9,77673
4502,119,54,12,143976
4503,20,4,7,12696
4504,135,60,13,151574
4505,79,32,15,83781
4506,197,82,12,197836
4507,113,42,14,109111
4508,10,2,5,5199
4509,53,16,11,46265
4510,125,36,8,90578
4511,52,15,9,41240
4512,89,28,14,73899
4513,222,102,13,255545
4514,238,118,14,296663
4515,210,284,23,643370
4516,153,56,11,146207
4517,94,37,13,103021
4518,11,2,5,4685
4519,171,74,12,188325
4520,210,193,22,470619
4521,167,67,12,172737
4522,1,0,1,65
4523,58,26,12,70071
4524,183,318,28,722231
4525,120,35,8,95329
4526,77,21,12,58023
4527,37,11,10,28252
4528,128,122,23,307739
4529,159,94,17,236328
4530,47,19,9,51017
4531,31,6,7,19589
4532,36,12,13,35695
4533,158,102,17,262930
4534,20,4,7,11023
4535,100,39,12,108677
4536,100,37,9,99793
4537,202,84,12,207303
4538,141,93,19,233360
4539,163,89,17,226103
4540,88,29,10,78551
4541,209,159,23,394286
4542,210,158,21,377766
4543,172,281,27,643607
4544,205,92,13,240142
4545,150,59,15,156578
4546,91,56,13,147330
4547,185,77,14,190823
4548,158,93,12,233150
4549,45,15,9,40666
4550,121,44,12,113290
4551,123,41,12,104469
4552,121,49,12,123730
4553,58,23,13,64993
4554,215,84,13,214617
4555,24,9,8,26012
4556,121,47,11,116044
4557,102,108,25,263089
4558,160,62,13,159229
4559,33,8,8,20806
4560,116,89,21,214631
4561,60,15,10,40825
4562,77,37,16,101474
4563,39,9,8,26248
4564,1,0,1,65
4565,231,220,18,530880
4566,162,67,12,172863
4567,32,11,9,32579
4568,33,8,8,21781
4569,1,0,1,65
4570,130,43,12,118575
4571,91,50,15,130655
4572,122,49,14,124954
4573,16,4,7,11608
4574,117,52,13,131510
4575,164,70,14,173564
4576,76,25,9,70616
4577,179,62,12,159266
4578,119,78,20,192990
4579,222,304,29,696087
4580,158,57,10,148324
4581,169,52,11,138139
4582,182,113,21,288390
4583,47,17,12,48192
4584,100,41,10,98870
4585,35,8,8,23195
4586,135,47,12,121982
4587,137,52,11,139585
4588,207,107,15,265970
4589,114,63,15,161816
4590,192,113,18,286680
4591,55,13,7,40055
4592,1,1,1,65
4593,91,24,9,69701
4594,50,16,11,44830
4595,82,30,12,77126
4596,50,18,10,47205
4597,218,89,12,216248
4598,175,121,20,298278
4599,34,8,11,20855
4600,138,63,15,163265
4601,154,176,28,426007
4602,37,5,5,17017
4603,126,51,13,128343
4604,138,129,22,326027
4605,153,143,21,344242
4606,40,16,14,45249
4607,33,12,8,33016
4608,196,117,15,294418
4609,116,128,16,305660
4610,142,52,13,136598
4611,44,12,11,33327
4612,205,87,11,217989
4613,162,212,23,497357
4614,68,57,21,150007
4615,19,4,7,12171
4616,92,31,10,86540
4617,148,62,14,163763
4618,144,93,15,235805
4619,226,99,12,248438
4620,41,9,7,27903
4621,129,57,16,151307
4622,70,24,11,69951
4623,95,33,12,87945
4624,116,41,11,105515
4625,1,0,1,65
4626,149,111,16,281473
4627,105,85,18,219146
4628,120,72,12,173821
4629,45,14,11,39249
4630,90,46,13,122175
4631,165,60,14,154378
4632,9,1,5,3272
4633,203,84,14,210521
4634,214,134,19,328141
4635,136,130,22,313704
4636,133,45,10,112506
4637,206,259,21,604053
4638,44,16,10,43300
4639,36,8,7,21823
4640,89,22,7,63730
4641,139,158,22,388170
4642,146,59,10,148865
4643,122,38,9,97473
4644,131,155,23,380538
