Index,NumStates, TimeTaken(ms),EquivalenceQueries, MembershipQueries
1,70,97,37,182040
2,170,75,16,182054
3,236,120,19,292621
4,170,81,20,193111
5,65,23,14,62969
6,82,22,12,58775
7,19,4,9,11570
8,1,0,1,65
9,201,85,16,220552
10,116,41,17,103050
11,200,77,14,183937
12,238,131,17,325762
13,124,253,52,606434
14,123,68,20,171964
15,181,79,17,198376
16,89,35,17,94198
17,201,292,47,705124
18,212,111,20,264480
19,209,260,42,622845
20,97,56,21,154209
21,3,1,2,392
22,66,20,13,57977
23,147,44,14,111360
24,77,93,42,227274
25,93,50,23,125822
26,221,90,16,220220
27,225,107,17,264106
28,111,56,20,141745
29,49,13,11,35695
30,215,121,19,298145
31,123,43,14,115026
32,229,103,17,249015
33,219,91,15,228249
34,159,107,27,268742
35,137,48,14,123743
36,185,158,36,391773
37,209,139,25,347462
38,20,4,10,12622
39,232,99,17,242928
40,121,88,27,226000
41,30,14,18,38148
42,158,142,31,357469
43,207,86,15,210441
44,1,1,1,65
45,149,74,19,195685
46,187,78,15,199281
47,153,121,31,287636
48,212,233,40,572347
49,1,1,1,65
50,214,416,67,956915
51,1,0,1,65
52,68,27,18,73871
53,53,13,13,34647
54,60,18,12,47690
55,206,264,48,641671
56,8,1,6,2447
57,149,62,16,161059
58,34,6,10,17393
59,57,15,16,43716
60,101,27,13,73082
61,100,41,20,103503
62,116,44,15,119159
63,50,14,11,40546
64,81,46,19,112981
65,44,10,10,29053
66,83,25,12,67011
67,86,40,18,103202
68,168,83,18,213075
69,160,162,42,386197
70,136,79,22,202802
71,224,212,32,516871
72,10,1,7,3542
73,75,26,14,72176
74,156,226,51,546881
75,35,21,24,56584
76,36,8,9,22895
77,100,38,14,101331
78,52,15,12,41613
79,86,43,21,116325
80,112,58,18,146128
81,84,48,34,131719
82,37,11,13,27372
83,66,23,12,59496
84,33,10,13,29227
85,205,229,43,552157
86,191,120,23,305684
87,54,16,14,46121
88,207,95,17,242757
89,70,56,27,140090
90,153,91,29,225089
91,138,166,42,401687
92,124,104,31,266559
93,191,206,38,516866
94,14,3,11,10280
95,110,65,21,175062
96,1,0,1,65
97,52,21,18,57487
98,194,95,19,242991
99,27,12,15,34150
100,83,21,13,55961
101,115,81,28,192476
102,237,252,36,607402
103,159,183,41,463370
104,21,7,12,18274
105,48,21,24,59296
106,156,59,16,148458
107,78,40,21,102235
108,186,126,26,319503
109,22,4,7,10529
110,37,21,22,55578
111,149,53,14,135388
112,159,51,13,131589
113,190,158,29,396420
114,163,156,42,387947
115,49,24,25,64402
116,164,95,22,238262
117,104,110,43,277486
118,161,79,19,204252
119,165,70,16,181815
120,206,182,31,430310
121,153,130,38,325387
122,222,196,35,489571
123,215,104,19,262199
124,63,15,12,43098
125,225,144,24,361999
126,170,74,16,190419
127,78,27,14,70523
128,49,23,21,62715
129,134,64,22,166105
130,158,58,15,143999
131,131,75,20,176603
132,148,107,32,276099
133,213,105,17,261304
134,173,76,18,193631
135,237,126,19,324123
136,52,23,25,60710
137,95,49,20,132364
138,102,64,24,166534
139,56,33,27,93240
140,219,95,18,239674
141,9,1,7,3407
142,60,39,28,97869
143,69,21,13,57169
144,26,5,10,17752
145,236,198,28,487763
146,102,35,14,93478
147,183,139,30,345125
148,162,76,15,197058
149,112,60,20,158808
150,210,307,51,726105
151,14,3,10,8107
152,203,90,17,231147
153,180,71,16,187331
154,67,35,21,92834
155,41,9,11,24223
156,210,188,30,446800
157,122,58,17,148324
158,66,46,26,120194
159,177,105,23,267209
160,20,10,16,27905
161,31,8,13,25495
162,162,69,16,180624
163,26,6,9,16834
164,63,19,11,51451
165,155,88,24,218091
166,33,20,19,49474
167,1,0,1,65
168,238,101,16,253667
169,2,0,1,129
170,201,72,14,172835
171,144,58,16,144887
172,70,42,26,102465
173,216,305,55,729493
174,239,132,19,332981
175,189,409,65,967210
176,203,97,17,250230
177,86,34,17,89824
178,148,55,13,143777
179,150,276,65,640274
180,132,48,16,120330
181,193,100,21,248440
182,84,48,21,125879
183,114,37,15,99865
184,91,28,14,71828
185,180,279,61,643572
186,105,48,22,125754
187,146,63,19,167325
188,239,126,21,321132
189,96,59,25,143221
190,48,11,11,32469
191,104,67,25,177235
192,45,10,9,28335
193,134,59,17,155980
194,49,21,20,57025
195,187,106,20,251979
196,1,0,1,65
197,173,75,16,188080
198,121,48,15,126985
199,102,192,58,445011
200,40,9,12,28419
201,207,253,48,588411
202,65,31,18,83918
203,29,7,14,21510
204,100,111,44,287663
205,167,78,17,205019
206,116,38,16,98768
207,244,150,24,364540
208,102,41,20,110328
209,50,11,11,30546
210,35,12,14,31863
211,162,72,20,182176
212,30,9,13,24233
213,85,30,21,82808
214,131,65,20,175275
215,110,105,39,261944
216,149,43,13,108900
217,237,172,28,408320
218,215,127,24,330724
219,102,33,14,88414
220,100,31,13,82065
221,81,29,15,79973
222,125,37,13,96623
223,85,23,12,62462
224,165,62,15,152223
225,200,136,28,335517
226,199,312,56,742352
227,225,105,21,259673
228,109,43,15,112882
229,101,38,15,98333
230,131,65,22,162947
231,42,18,23,51831
232,63,24,20,59411
233,35,14,18,38099
234,10,2,6,4224
235,98,34,15,92420
236,24,9,14,22050
237,144,198,51,471570
238,107,43,16,113190
239,103,100,29,249727
240,228,467,67,1050370
241,28,6,11,17273
242,12,2,10,7253
243,130,70,20,178818
244,39,36,29,93428
245,216,88,15,216280
246,192,93,17,229423
247,58,15,15,39817
248,224,159,23,390226
249,182,75,15,184961
250,92,59,27,161147
251,94,24,11,65422
252,40,15,18,43517
253,26,6,8,15808
254,201,73,15,182024
255,144,59,16,148552
256,198,89,18,229263
257,203,357,63,820949
258,201,78,15,192626
259,194,138,26,336986
260,231,576,66,1310858
261,147,98,22,247837
262,196,355,54,813600
263,1,0,1,65
264,93,37,16,100977
265,181,73,17,185381
266,60,32,27,92983
267,138,42,13,108453
268,22,3,10,11417
269,182,215,41,522458
270,166,61,14,156836
271,12,2,7,6194
272,184,68,14,171957
273,23,5,10,16715
274,81,36,19,97718
275,146,53,15,141413
276,233,95,17,235349
277,177,293,48,649785
278,1,0,1,65
279,160,415,66,934755
280,48,15,11,42290
281,46,11,12,33380
282,69,15,10,45951
283,206,201,39,485695
284,226,147,26,364395
285,83,29,15,75746
286,182,167,38,402088
287,93,29,11,78560
288,164,54,14,136115
289,97,42,19,107923
290,231,169,29,411623
291,23,9,21,24081
292,185,111,26,258709
293,138,97,24,249065
294,1,0,1,65
295,67,38,25,102247
296,171,80,16,203056
297,22,4,10,11485
298,36,20,20,55020
299,237,176,29,429299
300,241,148,20,357951
301,106,39,17,107163
302,1,0,1,65
303,205,84,17,211104
304,183,453,81,1022874
305,93,36,14,98657
306,205,159,29,387480
307,171,271,55,640751
308,70,31,19,82991
309,159,79,19,205491
310,103,41,16,108415
311,59,20,12,55904
312,229,131,21,329507
313,174,70,17,184447
314,44,11,10,28530
315,173,216,52,514875
316,81,31,15,84876
317,15,2,8,7359
318,153,139,34,361467
319,170,71,17,179140
320,241,106,16,261930
321,147,77,23,199578
322,165,92,22,235758
323,155,88,24,216460
324,120,58,20,156652
325,26,5,10,14894
326,191,88,16,216532
327,203,114,19,272128
328,97,29,14,77988
329,70,26,16,74315
330,218,182,28,447534
331,188,91,18,225866
332,148,74,22,190304
333,64,46,28,113443
334,53,13,11,36454
335,39,13,14,38594
336,141,48,13,120806
337,18,2,9,7996
338,162,67,17,167823
339,143,102,28,261539
340,59,28,22,74004
341,1,0,1,65
342,100,33,14,82448
343,150,73,20,192014
344,92,29,14,79670
345,157,150,42,366032
346,43,14,20,41367
347,44,24,24,59811
348,67,21,13,55451
349,40,20,23,56354
350,173,245,46,584291
351,222,126,24,314482
352,232,100,16,239280
353,104,82,32,204790
354,10,1,6,4335
355,94,51,23,134673
356,58,47,32,125383
357,147,66,16,170550
358,190,363,68,836001
359,125,52,15,136950
360,108,40,17,106926
361,63,16,11,45296
362,31,5,10,15256
363,102,35,13,94842
364,28,9,12,22899
365,42,10,10,29021
366,86,41,23,112956
367,224,300,43,731588
368,150,90,21,233948
369,66,20,13,55989
370,46,13,14,36651
371,93,21,14,56869
372,97,54,27,144187
373,197,468,71,1033603
374,204,112,21,281786
375,47,10,10,29762
376,62,37,24,98546
377,32,8,13,25239
378,186,78,20,196054
379,1,0,1,65
380,70,26,15,67951
381,234,107,18,252250
382,170,196,42,465625
383,103,41,15,114595
384,223,97,16,243907
385,141,122,34,300019
386,124,164,53,391665
387,108,36,16,99073
388,107,85,33,211863
389,84,38,18,102889
390,11,2,7,5429
391,128,144,46,352093
392,221,92,15,231178
393,48,22,18,62271
394,222,109,21,266748
395,106,30,12,78690
396,124,55,15,138990
397,5,0,4,1364
398,150,63,17,167912
399,16,4,11,11350
400,173,64,14,166638
401,94,37,17,96188
402,179,77,18,183674
403,46,14,14,36264
404,116,60,19,165021
405,219,235,41,570228
406,127,43,14,107934
407,213,80,15,198582
408,79,33,18,86227
409,134,77,22,195035
410,33,16,19,39999
411,84,51,23,134318
412,224,98,17,244751
413,165,62,15,157238
414,31,8,10,20762
415,187,141,32,352168
416,103,77,34,190519
417,16,3,8,8738
418,117,98,32,239020
419,136,48,16,127156
420,146,67,18,176654
421,228,133,21,333357
422,172,133,31,340445
423,176,76,20,195087
424,118,52,20,141715
425,174,127,25,321318
426,21,4,8,11780
427,1,0,1,65
428,43,12,13,33101
429,56,14,11,41357
430,174,78,15,203589
431,71,35,21,96464
432,88,25,12,65089
433,200,103,18,257692
434,99,80,34,199823
435,57,17,13,46355
436,215,106,18,263974
437,144,86,29,216308
438,1,0,1,65
439,219,107,16,269250
440,116,80,26,206883
441,56,23,17,63551
442,90,108,50,252960
443,209,213,35,509106
444,250,131,18,314857
445,71,36,19,100336
446,175,71,14,178905
447,47,10,10,28552
448,88,19,10,52700
449,220,97,17,238106
450,103,34,15,89021
451,81,88,32,205699
452,107,69,24,170840
453,166,125,32,320690
454,239,134,20,327338
455,22,6,15,18781
456,1,0,1,65
457,151,56,15,142749
458,154,74,16,188343
459,152,65,14,162363
460,147,50,14,132669
461,232,125,17,311009
462,153,47,14,122098
463,166,57,15,145141
464,131,51,14,129840
465,244,134,20,331255
466,205,83,16,211677
467,214,94,15,240367
468,62,22,13,55812
469,118,64,24,169240
470,147,52,15,127062
471,1,0,1,65
472,185,86,20,217419
473,202,156,31,386314
474,15,2,8,5718
475,11,2,6,5070
476,204,74,16,192333
477,203,121,23,299204
478,130,61,18,162050
479,157,62,15,154396
480,35,10,13,26700
481,14,2,6,4910
482,67,21,11,54681
483,108,33,13,87531
484,156,168,37,407662
485,170,93,26,233899
486,187,136,32,344691
487,205,78,15,193771
488,120,38,14,102181
489,168,217,48,515260
490,25,5,9,14669
491,55,30,22,87724
492,113,75,25,187312
493,80,21,12,58060
494,173,148,36,361850
495,244,110,18,274819
496,62,54,43,136911
497,179,83,17,206270
498,11,1,8,3988
499,65,22,13,61189
500,74,27,15,71539
501,18,7,15,18610
502,134,133,40,332335
503,217,108,21,268822
504,50,19,14,52163
505,52,17,13,50986
506,1,0,1,65
507,106,54,18,141266
508,168,66,14,172172
509,90,29,15,78931
510,156,80,18,205048
511,88,40,18,103296
512,135,284,64,637518
513,239,130,23,318113
514,179,89,18,223939
515,91,31,13,84280
516,188,90,16,219139
517,32,11,17,30463
518,22,4,10,10693
519,141,115,31,290211
520,104,48,16,127549
521,59,21,16,57662
522,125,41,15,108877
523,81,34,18,92800
524,226,90,15,225271
525,149,79,18,202386
526,227,118,17,289752
527,138,90,25,228736
528,142,47,15,120515
529,80,72,35,166097
530,88,78,35,182116
531,182,87,18,223102
532,235,105,16,262398
533,44,9,11,24838
534,1,0,1,65
535,212,122,20,297805
536,62,20,18,52150
537,115,39,14,100219
538,200,582,93,1229859
539,167,86,24,220667
540,225,223,33,551351
541,46,14,12,40072
542,150,58,18,154538
543,69,19,12,49796
544,179,211,44,507211
545,156,103,28,260735
546,198,115,22,300471
547,119,53,17,139508
548,59,40,27,104050
549,81,87,36,222972
550,233,108,17,269805
551,191,133,26,330229
552,99,35,18,92007
553,39,10,16,29719
554,144,58,15,147028
555,225,85,14,207302
556,172,184,40,455865
557,176,74,16,183461
558,1,0,1,65
559,1,0,1,65
560,37,8,12,24432
561,22,9,17,24289
562,249,203,32,480238
563,195,125,25,320631
564,103,28,11,75951
565,128,58,16,150852
566,182,173,36,418873
567,58,31,27,83983
568,188,90,19,218961
569,231,101,17,252749
570,111,49,17,125488
571,94,120,42,284500
572,74,18,11,49524
573,99,31,15,81093
574,66,42,32,114025
575,94,82,43,208260
576,104,43,17,110845
577,24,5,9,15080
578,20,7,13,18517
579,97,35,19,93858
580,1,0,1,65
581,156,325,69,723023
582,188,141,32,348595
583,138,48,14,127642
584,191,77,15,192062
585,69,51,29,124287
586,98,31,14,81974
587,52,20,15,54307
588,169,79,21,200872
589,229,122,22,297044
590,121,50,19,132173
591,222,369,66,841022
592,208,232,40,564060
593,21,4,8,11811
594,65,22,17,60961
595,240,151,23,363875
596,51,15,15,44596
597,37,12,15,36301
598,69,24,17,66506
599,1,0,1,65
600,181,75,16,185643
601,98,34,15,92809
602,15,2,7,6146
603,242,172,23,430515
604,35,10,14,29520
605,108,56,20,149771
606,25,6,14,18351
607,128,43,13,113861
608,1,0,1,65
609,144,141,38,339919
610,204,188,33,468613
611,193,79,16,197471
612,148,220,49,540624
613,1,0,1,65
614,22,6,11,17886
615,31,5,9,15602
616,212,104,19,253440
617,156,64,15,169017
618,18,6,13,15669
619,198,135,24,324831
620,76,22,13,61834
621,89,35,17,92075
622,103,35,15,92102
623,30,13,17,32919
624,150,76,22,192718
625,10,3,8,6368
626,42,15,18,40789
627,159,164,39,396686
628,227,211,38,496242
629,57,24,15,64919
630,179,62,15,155613
631,186,267,38,654259
632,153,88,20,228908
633,1,0,1,65
634,187,233,55,536460
635,17,4,9,9845
636,130,49,15,129386
637,99,31,13,84907
638,11,2,6,4454
639,26,4,8,14098
640,27,7,11,21376
641,34,10,14,29258
642,177,150,33,366442
643,21,3,10,8988
644,221,90,14,216123
645,102,118,44,310043
646,199,101,18,251290
647,39,13,14,34129
648,20,5,13,13376
649,148,57,16,148179
650,150,81,20,207161
651,11,2,8,4678
652,51,50,33,118931
653,166,60,14,153914
654,128,98,30,249883
655,158,62,15,153989
656,126,79,27,202712
657,232,203,34,482455
658,33,7,15,19409
659,206,167,32,398917
660,141,64,17,165104
661,125,64,21,163282
662,190,111,22,287755
663,107,134,53,314461
664,146,92,22,235743
665,105,42,16,110791
666,160,284,62,647485
667,122,58,19,153445
668,156,71,16,174496
669,28,6,10,15210
670,115,53,18,137687
671,77,26,13,67493
672,130,415,73,877205
673,117,185,49,466508
674,180,112,24,277931
675,191,103,21,261599
676,244,189,28,458714
677,18,3,8,6399
678,161,68,15,178913
679,190,117,23,298072
680,239,112,15,273714
681,1,0,1,65
682,25,6,10,14960
683,168,211,50,524268
684,231,192,31,462302
685,237,146,22,360213
686,34,5,8,16444
687,44,12,10,32526
688,31,9,13,26851
689,103,57,23,148879
690,110,55,21,143110
691,58,22,13,60598
692,213,146,23,354735
693,196,270,44,657901
694,204,464,63,1062661
695,196,214,44,514118
696,223,96,15,236658
697,55,35,31,92224
698,25,6,13,16604
699,61,32,27,83526
700,167,88,21,222776
701,191,204,44,493359
702,32,17,18,48398
703,126,39,13,100321
704,87,133,54,315932
705,50,25,19,62696
706,204,132,22,315374
707,1,0,1,65
708,1,0,1,65
709,54,15,12,39690
710,114,246,60,581790
711,62,16,12,45051
712,63,15,12,43799
713,112,42,13,111663
714,1,0,1,65
715,51,16,12,44873
716,1,0,1,65
717,226,104,17,261775
718,173,93,22,235909
719,151,96,24,243162
720,25,5,10,14493
721,24,4,8,13193
722,169,315,63,732419
723,135,102,28,259639
724,188,61,14,151874
725,146,60,16,156935
726,148,100,25,252170
727,154,319,65,680570
728,1,1,1,65
729,27,7,11,22400
730,119,43,13,116238
731,217,102,19,262473
732,226,221,31,539307
733,51,22,20,60673
734,100,40,19,98781
735,123,98,29,244767
736,208,87,16,212281
737,27,7,17,20596
738,91,62,28,157905
739,235,114,17,282868
740,153,107,25,266282
741,1,0,1,65
742,1,0,1,65
743,225,133,22,323480
744,98,36,15,95930
745,139,60,16,154197
746,134,213,55,472616
747,114,80,23,203247
748,146,101,27,255302
749,209,113,21,279001
750,44,12,11,32647
751,235,124,19,308376
752,64,19,13,51233
753,15,2,8,7412
754,46,17,13,47194
755,72,52,29,138110
756,228,140,25,330496
757,20,6,11,16173
758,32,14,15,37766
759,211,90,16,231631
760,176,258,50,627162
761,97,29,15,76118
762,170,132,27,341440
763,139,51,17,128805
764,152,159,41,393863
765,150,59,16,154217
766,79,115,42,258822
767,73,23,14,62244
768,23,10,19,27363
769,151,42,16,104831
770,86,32,14,86740
771,44,11,12,28057
772,119,93,38,231940
773,205,231,36,554343
774,43,24,24,66839
775,185,188,35,460126
776,149,183,44,433673
777,222,470,63,1032176
778,215,350,52,823617
779,72,55,24,147528
780,196,100,23,259780
781,195,392,66,860880
782,193,131,22,332510
783,48,13,12,39584
784,91,34,15,95261
785,136,107,31,268070
786,1,0,1,65
787,103,111,35,285936
788,69,22,14,62548
789,52,13,12,37543
790,228,142,22,341358
791,29,7,12,21051
792,21,4,9,12062
793,198,130,23,324100
794,234,441,63,998417
795,145,79,23,204684
796,117,54,19,141271
797,130,84,25,222638
798,226,130,20,315138
799,116,59,23,153475
800,207,117,20,288970
801,101,35,14,93244
802,121,39,12,100312
803,125,43,14,112791
804,130,63,26,157969
805,106,64,25,169728
806,7,0,5,2417
807,188,85,18,217167
808,171,263,68,614161
809,84,29,14,74760
810,135,146,40,364420
811,20,5,10,16479
812,38,10,11,29175
813,142,70,18,182265
814,201,110,27,255466
815,198,84,17,215144
816,97,32,16,87721
817,60,20,16,54602
818,219,314,59,741417
819,132,260,58,598726
820,163,69,17,178054
821,181,110,22,281372
822,216,110,19,274801
823,162,64,14,164646
824,38,13,17,35942
825,186,84,18,218288
826,177,61,14,155886
827,218,97,18,236717
828,206,219,41,528804
829,174,118,27,304826
830,87,28,13,74294
831,180,134,28,330580
832,211,85,16,214315
833,110,106,38,270995
834,117,45,15,116545
835,147,92,26,226715
836,1,0,1,65
837,80,36,17,101633
838,24,4,8,11856
839,169,148,35,361016
840,154,69,19,180053
841,151,55,17,140709
842,15,3,9,9947
843,121,151,38,387598
844,136,50,14,130184
845,84,36,19,95872
846,51,18,14,51640
847,10,1,7,3867
848,16,3,8,8323
849,87,144,39,325468
850,223,96,16,236314
851,184,66,14,170880
852,49,13,11,38248
853,64,40,25,100447
854,131,46,12,119410
855,103,45,16,116537
856,155,57,15,149053
857,61,21,16,58774
858,76,28,17,74505
859,131,209,51,483809
860,40,9,12,27460
861,218,113,18,272482
862,80,30,16,74733
863,46,16,16,46574
864,15,3,10,9277
865,168,150,31,382859
866,33,9,13,26208
867,77,20,11,58153
868,187,97,21,249327
869,93,76,31,194209
870,132,84,24,210801
871,94,29,13,77132
872,161,222,43,538223
873,232,134,24,333484
874,95,48,21,125274
875,75,38,19,107112
876,217,90,17,222734
877,135,95,28,249900
878,83,25,12,71301
879,181,74,15,185977
880,173,274,58,636249
881,100,69,29,187076
882,242,196,28,486165
883,36,8,13,23229
884,22,4,12,12604
885,43,12,11,31945
886,178,218,40,546646
887,144,59,17,145451
888,43,11,14,33011
889,178,69,17,176355
890,156,154,37,379247
891,20,5,11,12522
892,31,6,10,18297
893,53,13,14,37607
894,209,201,42,498436
895,233,141,21,346432
896,202,219,46,533199
897,154,99,27,251960
898,114,41,14,110349
899,23,3,9,10877
900,186,259,55,639955
901,199,110,21,273594
902,140,60,16,154338
903,54,29,22,75358
904,28,8,11,22829
905,184,71,15,182280
906,133,83,26,215840
907,55,45,37,118346
908,127,247,62,572760
909,179,83,15,214758
910,235,291,45,695473
911,25,13,19,32798
912,136,46,13,121424
913,206,177,29,452426
914,111,54,19,140329
915,222,509,69,1127289
916,226,175,31,427919
917,62,28,18,76590
918,189,98,18,241303
919,62,20,13,58950
920,123,62,23,159645
921,221,161,28,394357
922,182,77,16,201685
923,122,56,19,149702
924,134,184,52,431502
925,206,139,27,342063
926,36,11,12,32500
927,162,139,29,339233
928,222,647,77,1491090
929,231,103,17,261134
930,127,115,30,295235
931,57,16,15,41971
932,14,2,7,7027
933,11,2,7,5574
934,1,0,1,65
935,197,145,29,360899
936,58,20,15,55083
937,194,87,16,219887
938,102,56,21,147990
939,110,76,28,202505
940,121,51,17,136504
941,22,3,9,11306
942,82,42,22,115727
943,189,100,16,248707
944,218,384,60,908340
945,1,0,1,65
946,190,99,23,251766
947,101,31,11,84171
948,152,60,16,161410
949,196,109,21,267505
950,223,146,20,367715
951,145,175,45,433101
952,158,64,14,167632
953,51,25,22,69093
954,104,39,15,106978
955,223,211,41,496691
956,81,31,17,84521
957,103,39,16,108572
958,239,108,16,270643
959,162,77,20,196792
960,123,82,22,214181
961,150,98,24,252666
962,224,122,19,308608
963,169,66,16,174161
964,67,18,14,49919
965,236,229,44,531634
966,159,84,21,221954
967,114,179,55,423993
968,98,40,16,102648
969,208,92,17,234803
970,168,62,16,159631
971,190,94,18,241744
972,36,9,11,23807
973,111,52,18,135879
974,1,0,1,65
975,87,133,48,321031
976,44,17,18,48913
977,45,26,25,69932
978,25,4,11,12459
979,180,163,30,397316
980,189,78,16,197353
981,143,174,51,435786
982,68,18,13,50536
983,23,5,12,15005
984,149,182,47,450157
985,115,43,15,111559
986,247,249,36,594015
987,50,11,10,32811
988,189,114,24,281503
989,127,61,20,165746
990,244,226,33,533401
991,189,122,29,296357
992,40,12,12,33678
993,226,169,29,417431
994,81,36,20,94707
995,91,36,16,99959
996,123,96,30,247583
997,183,86,18,223680
998,197,188,34,470175
999,167,190,39,475740
1000,20,4,10,12668
1001,153,179,41,442312
1002,111,41,17,108786
1003,58,20,15,57734
1004,22,4,7,10795
1005,160,107,30,266155
1006,234,474,85,1048535
1007,111,44,17,120635
1008,157,54,16,142639
1009,94,31,14,87759
1010,179,170,35,412036
1011,166,73,15,187448
1012,1,0,1,65
1013,24,9,16,25022
1014,71,22,14,63342
1015,221,122,19,306708
1016,224,124,24,303619
1017,145,292,58,680771
1018,205,116,20,281626
1019,102,37,17,100212
1020,87,29,14,80353
1021,45,13,13,35328
1022,157,77,18,196810
1023,188,99,18,234219
1024,65,29,23,80863
1025,120,112,34,296556
1026,45,10,11,29804
1027,197,219,41,528397
1028,234,109,15,251506
1029,1,0,1,65
1030,168,60,14,149910
1031,210,522,68,1152481
1032,166,70,15,175476
1033,88,84,35,207471
1034,168,159,34,400108
1035,185,75,16,189272
1036,160,110,28,285858
1037,171,119,27,293250
1038,207,100,19,252885
1039,78,24,15,65779
1040,32,8,12,25074
1041,105,47,20,119652
1042,126,104,35,256249
1043,100,41,15,106040
1044,197,89,16,215003
1045,177,230,47,569571
1046,59,22,15,63746
1047,37,9,11,25293
1048,212,121,18,298570
1049,110,38,15,102253
1050,153,57,13,142939
1051,88,41,19,109202
1052,61,55,34,127440
1053,238,389,55,901069
1054,219,77,15,198943
1055,67,19,11,50160
1056,169,469,79,1027743
1057,208,104,18,262083
1058,4,0,3,817
1059,143,74,20,192553
1060,18,4,11,12295
1061,116,76,29,194747
1062,20,4,9,11199
1063,57,25,19,65625
1064,174,131,24,334127
1065,174,63,16,163911
1066,100,39,15,98057
1067,122,50,17,127088
1068,57,24,16,64871
1069,69,33,24,94342
1070,118,45,15,118053
1071,72,85,47,199644
1072,25,5,9,13495
1073,149,173,46,423851
1074,39,14,14,37518
1075,163,139,37,344702
1076,82,30,13,79028
1077,219,102,16,251799
1078,138,129,38,310110
1079,1,0,1,65
1080,74,20,11,54319
1081,47,12,11,35895
1082,116,122,50,295835
1083,48,25,22,68116
1084,74,33,18,86262
1085,234,180,29,446096
1086,44,13,15,36759
1087,65,26,21,72242
1088,97,54,22,145363
1089,61,30,18,81926
1090,38,8,10,24592
1091,77,18,14,47151
1092,122,41,16,110083
1093,225,127,21,307719
1094,155,50,14,125016
1095,32,7,10,20374
1096,206,90,14,217990
1097,119,45,14,119323
1098,157,71,16,183476
1099,22,4,8,13384
1100,207,223,40,537728
1101,140,82,27,200385
1102,85,33,20,87794
1103,135,49,18,132893
1104,183,114,23,278207
1105,183,67,14,170134
1106,85,25,14,67498
1107,13,2,6,5348
1108,209,95,16,245153
1109,186,105,21,262033
1110,13,2,6,5304
1111,171,349,60,798576
1112,70,43,27,115995
1113,54,42,28,102970
1114,213,369,66,877844
1115,15,3,10,7946
1116,85,26,12,73783
1117,18,3,8,8662
1118,235,176,28,430904
1119,138,54,14,136337
1120,135,48,14,126338
1121,181,86,20,216100
1122,75,26,14,68299
1123,77,45,25,109135
1124,1,0,1,65
1125,196,78,15,195610
1126,226,241,35,595576
1127,2,0,1,129
1128,112,52,18,137412
1129,187,112,23,290643
1130,123,47,17,122492
1131,85,200,59,429560
1132,189,75,14,187745
1133,136,50,14,130632
1134,23,8,15,20038
1135,17,3,9,8524
1136,53,38,25,101492
1137,49,15,13,44223
1138,25,4,10,13121
1139,28,7,11,20377
1140,225,296,44,692898
1141,224,76,14,190968
1142,11,1,6,4507
1143,193,81,15,209501
1144,28,7,11,21294
1145,205,179,33,434455
1146,57,37,26,100762
1147,216,165,27,424201
1148,98,54,17,127641
1149,61,24,14,67589
1150,231,206,32,494269
1151,120,64,21,156187
1152,83,72,32,196103
1153,219,229,41,543712
1154,58,29,19,81685
1155,173,498,74,1128695
1156,235,95,16,230842
1157,193,130,27,320945
1158,70,23,14,62425
1159,30,8,12,21794
1160,51,19,19,54084
1161,200,178,32,435406
1162,30,6,9,16576
1163,163,63,16,159884
1164,65,62,40,157292
1165,107,30,12,78550
1166,23,5,11,13944
1167,220,111,21,279251
1168,69,18,11,48276
1169,8,1,7,3009
1170,7,0,5,2348
1171,70,44,26,118565
1172,89,23,16,60998
1173,1,0,1,65
1174,180,78,15,197400
1175,73,27,15,72487
1176,119,54,16,135088
1177,41,12,12,32281
1178,151,52,14,130049
1179,45,14,10,37225
1180,110,38,15,102347
1181,47,34,32,80554
1182,117,76,27,194037
1183,68,30,18,83325
1184,133,243,69,551025
1185,110,73,30,183957
1186,197,103,20,264056
1187,55,21,13,59621
1188,111,89,31,228535
1189,19,5,13,13502
1190,206,261,46,623047
1191,154,51,15,124821
1192,139,96,27,249016
1193,189,114,22,281536
1194,80,22,13,57189
1195,127,36,13,94272
1196,221,104,17,256946
1197,32,6,11,18453
1198,205,163,32,390367
1199,162,288,66,692071
1200,7,1,6,2115
1201,17,3,8,9594
1202,214,114,18,277723
1203,140,92,26,232839
1204,162,149,35,359640
1205,233,131,23,317685
1206,1,0,1,65
1207,45,28,24,73861
1208,29,12,15,32332
1209,24,2,7,8096
1210,212,95,21,243098
1211,167,56,16,145182
1212,94,29,14,77523
1213,112,43,14,111409
1214,79,50,27,125418
1215,93,33,13,88395
1216,180,281,66,648693
1217,170,98,23,245141
1218,115,59,23,146742
1219,96,78,33,204944
1220,177,151,31,368618
1221,133,95,26,252799
1222,191,77,15,186453
1223,53,19,16,54717
1224,182,249,51,593723
1225,130,49,16,128464
1226,199,86,20,223111
1227,109,68,24,180201
1228,95,37,14,98277
1229,57,28,21,76654
1230,33,7,12,19207
1231,159,142,27,361425
1232,148,77,18,194040
1233,158,72,17,178120
1234,176,82,19,202588
1235,111,50,20,130225
1236,98,201,54,425073
1237,148,137,40,332329
1238,72,75,37,185630
1239,168,76,18,189417
1240,130,64,22,160383
1241,43,12,12,33646
1242,50,13,12,37198
1243,202,95,16,234060
1244,157,59,17,150449
1245,61,54,31,133382
1246,43,11,12,32100
1247,37,14,17,39124
1248,48,14,12,37231
1249,30,7,10,19820
